,corp_code,ceo_nm
22841,310721,강선기
22842,563226,이성호
22843,545567,정진수
22844,550453,강창구
22845,387352,김용상
22846,578787,김정기
22847,224220,조규철
22848,491150,정생균
22849,534914,심상록
22850,546575,김왕순
22851,446895,김종태
22852,453619,박종범
22853,127228,이석중
22854,578264,홍순봉
22855,455963,원하연
22856,246170,김의평
22857,366474,조영신
22858,351162,Pierre-Marie Bouvet de Maisonneuve
22859,585547,나종호
22860,516459,유기복곽희열
22861,587642,유건상
22862,508627,Hu Maoyuan
22863,508007,김석기
22864,382108,정요성
22865,586847,남성하
22866,261993,한원수
22867,587402,김영민
22868,218195,정남신
22869,122861,이광민
22870,586591,안평수
22871,587314,마이클박
22872,586388,이강혁
22873,514877,Steyer Thomas
22874,514877, Fahr
22876,585884,김용주
22877,140353,한임식
22878,586874,이동화
22879,509592,최상철
22880,403784,노승룡
22881,334688,강훈석
22882,334688,로버트칸즈
22883,334688,마크네포렌트
22885,425050,김준경
22886,460594,이택수
22887,431990,김도현
22888,457004,한상일
22889,354530,이준호
22890,445443,최기홍
22891,459598,박준형
22892,458933,정기홍
22893,358703,강태인
22894,457244,이병덕
22895,459367,김효진
22896,456962,Ted P. Stokely
22897,388342,최선종
22898,341493,서형원
22899,457013,임동진
22900,457031,김영훈
22901,273837,도정락
22902,244109,이영훈
22903,104193,이명섭
22904,378196,최용석
22905,296777,서명원
22906,221922,김흥기
22907,191205,남정견
22908,261115,최영일
22909,287760,윤정필
22910,399861,박용국
22911,399737,고국창
22912,327022,정세광
22913,264608,박경태
22914,306834,구홍표
22915,267377,이재일
22916,276074,이창용
22917,302050,가재운
22918,267702,양성기
22919,277082,이영동
22920,323734,장상무
22921,272625,유신영
22922,463087,손승범
22923,172875,선충호
22924,204819,김홍구
22925,261948,홍석환
22926,462431,장봉환
22927,170451,백운철
22928,476203,손형식
22929,267793,김인석
22930,373438,김은진
22931,464095,김동만
22932,126025,예금보험공사
22933,343677,장태일
22934,355177,유병옥
22935,174174,최수호
22936,190817,김동열
22937,118929,김흥식
22938,121552,류병춘
22939,318778,남병수
22940,423803,권상녕
22941,480923,이사무엘상민
22942,255956,박형철
22943,481728,Bonafide Limited
22944,431617,손성택
22945,428190,정계남
22946,428190,윤진숙
22948,415318,.
22949,441456,김효정
22950,302917,박찬원
22951,488837,윤영대
22952,452203,노수길
22953,412232,조성우
22954,489508,심재규
22955,256627,김경식
22956,491239,황의엽
22957,196130,강부건
22958,493680,이문교
22959,304465,김기석
22960,453734,심광래
22961,238621,전세환
22962,450588,임동환
22963,456713,김종규
22964,454070,이상기
22965,454070,홍기호
22967,260639,진광현
22968,448732,손영탁
22969,205827,김창만
22970,386760,석용기
22971,493006,강봉식
22972,462918,윤인만
22973,485973,박균환
22974,497242,최경순
22975,402226,박항구
22976,495767,오경희
22977,499569,마이클이.부쿠아
22978,442710,홍준택
22979,442400,서명종
22980,357005,송원석
22981,498843,송위규
22982,498320,Martinez
22983,498375,Ong Tiong Boon
22984,363936,남호성
22985,486158,오경희
22986,364315,권택일
22987,371184,정태호
22988,371184,송영빈
22990,456342,전승훈
22991,417103,이연식
22992,492113,이정익
22993,376365,이상준
22994,393247,박진기
22995,503747,김필수
22996,503604,이정민
22997,400273,김근배
22998,425412,송준국
22999,506911,WILLIAM W.STRONG
23000,506920,SILVIO MAGLIO
23001,504065,안홍열
23002,339832,Hugo Powell
23003,194840,신동명
23004,505259,정미옥
23005,123505,양병권
23006,261258,김덕수
23007,103194,박원환
23008,106331,김성기
23009,506647,이만수
23010,503570,정왕수
23011,203032,최천웅
23012,238366,신옥안
23013,428941,김진형
23014,117656,김재석
23015,124416,김환기
23016,343242,김용원
23017,276506,최남권
23018,276506,정재완
23020,265175,심보현
23021,360878,박동윤
23022,273138,안수열
23023,295820,조성천
23024,183242,김석구
23025,276816,이명재
23026,140025,윤석구
23027,388351,김미라
23028,290986,최재혁
23029,332176,이종훈
23030,260815,김희조
23031,326670,신봉석
23032,336279,정귀동
23033,310712,김시열
23034,293114,송경호
23035,261869,유진환
23036,339346,유병관
23037,329127,주영호
23038,245083,정성철
23039,502234,이병덕
23040,513285,오은아
23041,512851,김성환
23042,333157,안장혁
23043,511144,권기동
23044,451073,한정민
23045,329695,박선우
23046,512824,데이비드노
23047,429348,탄서핑
23048,515159,손미영
23049,153852,김지일
23050,514992,Kiyoshi Matsuba
23051,516103,류찬한
23052,316442,서성기
23053,518934,김덕훈
23054,514743,Jiping Chiang
23055,501916,안종하
23056,470500,조신제
23057,439901,하수길
23058,497507,박용수
23059,507558,박윤자
23060,519137,송기석
23061,484488,김영휘
23062,364087,배근호
23063,526793,최도영
23064,528074,강영자
23065,116347,김해철
23066,370839,김양수
23067,493282,강호정
23068,472836,윤재웅
23069,456236,박태룡
23070,523796,김형진
23071,418412,박태룡
23072,114950,이주형
23073,529569,강철호
23074,298845,김선봉
23075,448972,김주석
23076,116277,문상식
23077,524838,김철호
23078,458261,조복운
23079,362760,엄주혁
23080,518907,김용현
23081,442677,백인창
23082,317788,김동영
23083,444949,송건호
23084,256177,이완종
23085,487184,채흥식
23086,534570,황세훈
23087,512222,엄선용
23088,452258,정우영
23089,453105,김기헌
23090,510491,이기흥
23091,157742,티에리소지에
23092,204916,천정우
23093,478432,문진석
23094,303165,박경호
23095,234315,성진수
23096,248956,최용석
23097,536000,최성훈
23098,504603,박명규
23099,491798,정철호
23100,535506,이동식
23101,498171,최창수
23102,188496,김종철
23103,534695,김점호
23104,446789,이경훈
23105,151173,김석창
23106,535427,성기호
23107,546636,박명우
23108,544814,박혜선
23109,541525,박수정
23110,537036,이병석
23111,546894,김재봉
23112,542825,유순옥
23113,542250,박수근
23114,541039,아상헌
23115,546821,이준근
23116,542843,정관이
23117,260286,이원희
23118,542603,신충희
23119,527330,권영무
23120,546201,이한모
23121,542515,서현순
23122,428163,케빈블랙
23123,428163,데이빗노
23125,543189,권기덕
23126,542931,김경아
23127,502775,Fang Zheng
23128,548485,강신한
23129,548980,현상호
23130,551115,이경임
23131,502845,한태복
23132,546627,박향원
23133,271495,윤문건
23134,271802,이제훈
23135,272351,박춘
23136,272403,유덕영
23137,272634,최승혁
23138,272652,김경철
23139,272795,정판식
23140,273262,김현진
23141,273651,정구진
23142,273943,김기석
23143,273970,김정환
23144,274100,유근일
23145,274182,류종선
23146,274270,김기원
23147,274678,이용일
23148,275084,강원범
23149,275534,류석호
23150,499888,Lewis A. Sanders
23151,519359,미래에셋자산운용투자자문
23152,513230,송위규
23153,552239,서상원
23154,194080,박기상
23155,194080,박혁
23157,552798,조성호
23158,549837,데이비스노
23159,553326,Joseph Strubel
23160,345718,데이비드루카스
23161,547592,최윤기
23162,382843,김율
23163,552017,김철수
23164,554635,Yoshizumi Kazunari
23165,554671,Dieter Ristau
23166,554015,송위규
23167,552442,파이낸스그룹텐주식회사
23168,270618,M. Magot
23169,555573,손원길
23170,548874,김수영
23171,555120,한일
23172,564456,김병오
23173,492760,김병오
23174,509778,유맹종
23175,562102,김병수
23176,446585,이상진
23177,197102,류준걸
23178,106775,박길훈
23179,572729,이영순
23180,573180,이나라
23181,160913,강영동
23182,481861,임영건
23183,409177,장영훈
23184,382223,김승우
23185,535825,권영철
23186,574790,한동철
23187,546496,이경노
23188,490267,이현재
23189,531980,김홍규
23190,496216,정진화
23191,560469,Robert Logan McDonald
23192,257495,아더디
23193,257495,풀러
23195,527057,김한섭
23196,302315,이태선
23197,302315,김종환
23199,547264,안성구
23200,453381,정민기
23201,464572,정생균
23202,533465,윤원자
23203,494704,정경영
23204,416858,곽방삼
23205,427030,이연용
23206,190066,이성재
23207,496410,이경수
23208,453460,이경수
23209,399931,최승열
23210,564100,송광원
23211,351649,박준호
23212,455635,윤영성
23213,493990,이석빈
23214,390143,김명석
23215,460178,최유용
23216,533128,최남규
23217,524926,김동수
23218,535001,홍석환.고석주
23219,577681,유영욱
23220,577681,김용석
23222,570697,이준열
23223,339920,이현재
23224,579360,강성모
23225,277930,최춘성
23226,587323,이기춘
23227,584885,KATHERINE E. MITCHELL
23228,278267,이상권
23229,587703,이원희
23230,584867,대표이사남궁명찬
23231,264015,정승모
23232,539238,모찌다히로시
23233,539238,이소다요시노부
23235,580445,마쯔시타코오키
23236,575391,박병훈
23237,585291,서범석
23238,586458,김극종
23239,462635,김나영
23240,587712,이원희
23241,520540,김영대
23242,584575,Alasdair G. Gordon
23243,390028,송문수
23244,196167,김용현
23245,555634,김학준
23246,266970,김민호
23247,331061,최진흥
23248,399092,Isaku Higa/Senior Financial Operations Officer
23249,458632,이학기
23250,379034,안용태
23251,459792,김문생
23252,459826,가이모어
23253,337719,오카베히로무
23254,446929,박금성
23255,446929,박상훈
23257,459729,안미숙
23258,415099,우상훈
23259,458243,김재환
23260,433961,진호준
23261,455769,김용국
23262,459066,김현미
23263,103529,박협규
23264,459695,손석성
23265,459923,이경석
23266,123426,윤석용
23267,352125,김룡영
23268,422211,채봉희
23269,463634,김명호
23270,296485,김화선
23271,324122,박노영
23272,336640,도영호
23273,319005,정부승
23274,111582,김영호
23275,303679,신중철
23276,314675,임병택
23277,191038,이병희
23278,359243,강건수
23279,337782,김재월
23280,307125,이대행
23281,271875,이영선
23282,285762,유경수
23283,285762,김응태
23285,262549,노현철
23286,317867,조성규
23287,340476,정태호
23288,262567,이병호
23289,331788,이길재
23290,287900,박영만
23291,241704,황춘택
23292,322610,윤익수
23293,478991,김영성
23294,128573,김기택
23295,481968,소재춘
23296,350464,유병선
23297,180883,최진우
23298,185781,이덕용
23299,260888,김태중
23300,275710,정승녕
23301,480570,박영규
23302,387811,박준섭
23303,264291,조수현
23304,172103,조준환
23305,479875,박정규
23306,405490,남재민
23307,476504,권영남
23308,455316,김만근
23309,263955,이유봉
23310,369949,김성균
23311,436357,차윤희
23312,401166,이광연
23313,366410,오삼록
23314,454900,김선우
23315,237020,김석휘
23316,491929,손병직
23317,256052,문규만
23318,368755,손정학김승일
23319,415406,장경태
23320,104801,박종휴
23321,256140,박찬중
23322,176686,백선흠
23323,453725,김영진
23324,484585,김동복
23325,205395,김창섭
23326,172112,김양수
23327,493644,김상흔
23328,118354,장용호
23329,495882,한필석
23330,409362,박금성
23331,409496,문기승
23332,140812,김재일
23333,491594,김병환
23334,368144,박정철
23335,449935,안성묵
23336,405782,박상원김종민
23337,240653,최정우
23338,169400,이선구
23339,367419,장태명
23340,493477,정호선
23341,499453,이현주
23342,499471,이승택
23343,499019,THE EMERGING MARKETS FUND 
23344,442473,양용구
23345,499444,신명교
23346,261601,이성복
23347,372156,조효승
23348,434641,유준현
23349,497251,전정락
23350,499648,전경호
23351,498302,곽동식
23352,241281,최명의
23353,499745,Ryan
23354,499745, Sean Enda
23356,499754,Alejandro Bae
23357,493228,이지현
23358,498524,현상호
23359,498083,이성재
23360,319740,잔피그레이켄
23361,125354,전성주
23362,142634,김명석
23363,144410,한승희
23364,146834,정희식
23365,170576,김수필
23366,170691,이복영
23367,170691,정순천
23369,174341,하성식
23370,178994,문인수
23371,203892,문미숙
23372,207126,김인석
23373,210263,홍태순
23374,230559,김명한
23375,238205,이덕호
23376,247294,서승모
23377,270122,이상설
23378,274058,이행기
23379,277073,최상건
23380,290852,노정식
23381,316211,박준수
23382,210069,김영열
23383,504597,김명덕
23384,309080,임찬웅
23385,464466,김철수
23386,262433,박승창
23387,348520,양승호
23388,391285,양진석
23389,272573,이승훈
23390,300450,이정수
23391,320843,신동기
23392,322498,신경한
23393,285771,이항용
23394,330716,조준환
23395,278586,박승복
23396,375250,남기창
23397,204475,공용조
23398,271468,전영수
23399,271510,박강덕
23400,276108,김준호
23401,338426,김영호
23402,278249,이동훈
23403,331636,승운배
23404,341396,최대현
23405,322595,김영배
23406,519155,남현우
23407,516006,신대일
23408,513328,김경옥
23409,326698,이운호
23410,405083,임기종
23411,253806,임인상
23412,344311,김기웅
23413,513188,전숙경
23414,519623,김지섭
23415,519623,김학선
23417,265254,진규선
23418,513018,서동혁
23419,294593,조성민
23420,517388,Dan Gold
23421,461681,김영환
23422,517999,주지연
23423,519526,신동익
23424,516538,David Hsu
23425,327837,김종식
23426,366030,이정우
23427,438319,Jan derk Bronkhorst
23428,531050,강경화
23429,483902,이충현
23430,258634,김호준
23431,117203,하태리
23432,237631,박연차
23433,529019,민경섭
23434,481445,김기성
23435,145303,이상은
23436,401476,민경선
23437,425193,심우대
23438,526623,김재량
23439,473367,IN TAE CHIN
23440,489359,남송근
23441,447867,이용춘
23442,235581,김상호
23443,526164,김연도
23444,488110,이의진
23445,531856,Christopher P. Baitor
23446,472508,이용준
23447,529116,강순창
23448,487120,설황제
23449,463032,김영철
23450,448219,이상훈
23451,497118,김희순
23452,454487,남궁덕
23453,497084,박덕주
23454,366678,정해봉
23455,103149,최삼길
23456,439831,주우권
23457,412162,조성훈
23458,509237,김종덕
23459,524865,한영동
23460,486459,노영대
23461,407638,김형주
23462,486556,박연표
23463,526483,박영우
23464,223595,최명룡
23465,483434,이기행
23466,309600,존카터주니어
23467,489906,여원종
23468,443986,서호웅
23469,180874,윤성환
23470,409274,유은수
23471,480899,김상옥
23472,301617,김기원
23473,190260,서석원
23474,255266,장성익
23475,544586,이주행
23476,306861,이용훈
23477,427438,이성모
23478,459622,송위규
23479,542436,박은정
23480,542560,신충태
23481,543055,이현철
23482,543666,제프리펄로위츠
23483,543666,마크쎄사르스키
23484,543666,제이미비스콘티
23486,542269,Stuart T. Brankin
23487,544009,신미경
23488,542223,Mr.EC Johnson 3d 
23489,541491,송위규
23490,261179,김형욱
23491,542977,이부용
23492,495129,최경식
23493,259916,박정서
23494,543444,이창수
23495,543347,변영옥
23496,542791,심상무
23497,275817,성천경
23498,276056,유웅열
23499,277091,오병두
23500,277365,전춘제
23501,277435,이남
23502,547769,Christopher H. Browne
23503,131434,성기창
23504,334350,장일홍
23505,548908,한동욱
23506,549068,Kohl Dieter
23507,549068, Meier Heinz-Wen
23509,474579,엄인승
23510,277994,김구중
23511,278346,김성하
23512,278489,한창인
23513,279202,박원우
23514,279248,강승구
23515,279266,김현진
23516,283241,손영주
23517,283366,김형곤
23518,283418,이강천
23519,284231,장헌정
23520,287089,김석규
23521,287742,최진원
23522,345064,Daniel Bouton
23523,552424,최춘선
23524,511490,김응석
23525,549660,유재학
23526,552664,Bill Tang
23527,519270,안상원
23528,483151,오형석
23529,553681,김찬용
23530,543815,신현석
23531,556378,Vincent Guacci
23532,552196,Masao Nakamura
23533,249496,이춘재
23534,552886,배봉휴
23535,542630,곽태근
23536,507628,현병훈
23537,192091,조용근
23538,556387,백종훈
23539,522618,송위규
23540,171955,최채연
23541,551799,송주제
23542,551780,김수영
23543,551391,구용찬
23544,572871,윤경준
23545,493918,박기영
23546,486574,박성규
23547,573232,백철
23548,485113,최금성
23549,499134,Marleen Slagt
23550,482693,오세옥
23551,368746,허용수
23552,364661,오세옥
23553,385257,정락초
23554,492797,조원동
23555,495642,차관호
23556,568586,조원동
23557,510109,강학운외1
23558,367233,전영호
23559,461919,전명식
23560,524281,조희문
23561,525828,유광수
23562,486918,송경수
23563,321620,김희범
23564,526386,김종문
23565,489304,배해자
23566,258403,김익홍
23567,513771,조성환
23568,483203,이광제
23569,489960,권영장
23570,489960,김상선
23572,579227,이택용
23573,534455,노국진
23574,491673,박동순
23575,497145,조용보
23576,359067,김호진
23577,577733,김광성
23578,452568,임철희
23579,443834,김태덕
23580,274669,정규열
23581,300964,김재섭
23582,489818,김재섭
23583,436515,이태천
23584,555421,마용욱
23585,563031,하원철
23586,578060,권학종
23587,564517,석종흠
23588,222046,박재렴
23589,115791,조성식
23590,327402,박노길
23591,494263,김용덕
23592,579865,김용근
23593,443180,한규석
23594,575009,유인상
23595,518448,이관훈
23596,518448,김구환
23598,583053,손현경
23599,264167,김태진
23600,263344,신충식
23601,591052,이효현
23602,590336,김승섭
23603,588872,Laurence Fink
23604,430469,윤종석
23605,591478,남상혁
23606,591724,김종락
23607,589419,김길태
23608,581879,권순문
23609,588906,장재문
23610,588818,조민환
23611,588571,박성주
23612,588809,권의택
23613,591283,정남원
23614,588890,지승만
23615,591469,김훈종
23616,132530,최언돈
23617,505921,에드워드피터길버트
23618,505921,니틴바지파이
23620,591779,정태한
23621,294991,조영찬
23622,304429,정연범
23623,455097,윤병철
23624,460053,오세란
23625,329349,변우석
23626,408062,손경철
23627,457022,OH HARRY WON J
23628,401777,Craig Blomquist
23629,458906,Serge Bosson
23630,236890,이종찬
23631,458322,이남우
23632,292081,김광식
23633,408248,허필석
23634,324168,강길환
23635,323576,박주호
23636,119894,우용수
23637,457800,이진천
23638,239143,김철순
23639,337728,나가라토시오
23640,319883,남수현
23641,372101,민진희
23642,194877,김영조
23643,223258,한종민
23644,297484,황의선
23645,276126,임명철
23646,276126,손탁희
23648,118309,김종원
23649,394699,이태균.이준필
23650,220349,대표이사이교진
23651,261072,허춘근
23652,462936,PHILLIP WILLIAMS
23653,128874,이종태
23654,345435,하영선
23655,310323,김현식
23656,341013,윤재승
23657,417990,김태근
23658,295662,박을석
23659,326713,정석균
23660,262220,이환용
23661,336659,홍기수
23662,360601,안동옥
23663,277028,이경민
23664,460804,이와가와도오루
23665,418111,이준익
23666,478964,송위규
23667,482170,김봉환
23668,131568,성백진
23669,260435,캐빈엠리어든
23670,482958,Linbur Martin
23671,449193,정신기
23672,452124,이상욱
23673,366049,손석한
23674,483258,강덕수
23675,363352,손욱
23676,377328,티모씨제이그래디
23677,122588,백기출
23678,484187,황현배
23679,484707,정공일
23680,306375,이강수
23681,477929,김정리
23682,479529,고태영
23683,351560,최희식
23684,479972,백락준
23685,263502,박순천
23686,414656,박연수
23687,306658,김홍식
23688,306658,이세용
23690,493574,윤승환
23691,185718,장평순
23692,410191,정수희
23693,493972,김진수
23694,239107,배선출
23695,247647,김태국
23696,412472,조영휘
23697,198068,김해승
23698,205492,이종열
23699,492159,류인승
23700,402411,서진구
23701,223179,장평순
23702,493671,김인동
23703,446318,김준호
23704,228129,임경순
23705,446734,이학용
23706,196699,강호기
23707,444480,제환주
23708,484901,안준철
23709,358970,이용훈
23710,105554,김광엽
23711,319759,정헌주
23712,416432,하권찬
23713,499842,김동권
23714,499851,Yomekura Hiromasa
23715,319607,이한광
23716,403049,위현숙
23717,499611,윤용문
23718,499824,이재홍
23719,499824,진재욱
23721,498773,오은주
23722,498454,송위규
23723,499301,이재란
23724,470102,김경진
23725,499709,윤주언
23726,498472,김경순
23727,327493,존피그레이켄
23728,319324,존피그레이켄
23729,500263,이정호
23730,411871,신애철
23731,362025,서정문
23732,498630,김정한
23733,504807,홍민수
23734,464378,송위규
23735,327013,송문걸
23736,259952,김동우
23737,240440,전윤수
23738,258519,심영섭
23739,506717,CHRISTOPHER BOTSFORD
23740,507336,조현구
23741,498065,황국인
23742,271352,양석실
23743,483878,Chiang K. Shong
23744,293965,조태호
23745,317672,안광현
23746,261780,정구영
23747,418263,전관재
23748,333379,진영돈
23749,271857,맹정숙
23750,268899,은병수
23751,293859,김성준
23752,273147,정길영
23753,266864,유애권
23754,296500,김용철
23755,307116,임명배
23756,294159,문상수
23757,366386,김종재
23758,498010,이상훈
23759,508034,이영호
23760,507479,구본협
23761,506470,신현순
23762,324353,김의권
23763,307268,민택주
23764,261063,조기원
23765,254063,김윤기
23766,327262,최창섭
23767,365785,김동길
23768,256539,윤한희
23769,401926,김상현
23770,272005,안수한임경묵
23771,270450,김응욱
23772,263195,김영덕
23773,276047,최용관
23774,288927,장영수
23775,440563,James N. Fitter
23776,515469,Robert C. Doll
23777,515469, Jr.
23779,515487,Charles H Field
23780,515177,이귀용
23781,508788,이상구
23782,244932,박인숙
23783,348052,김철기
23784,466367,김동권
23785,514354,안정해
23786,516352,CHRISTOPHER VALE
23787,515885,최현일
23788,374756,존에스김외3명
23789,512693,강옥태
23790,514211,Thomas A. Dattilo
23791,466376,양성은
23792,516486,김성주
23793,404358,Richard Sulpizio
23794,233149,김형진
23795,233149,이석균
23797,464688,강신욱
23798,448398,엄상문
23799,130310,길석환
23800,197032,이병호
23801,526571,박정호
23802,290977,최정숙
23803,501192,박경장
23804,496890,박종화
23805,416779,도종현
23806,530927,안영준
23807,226486,최현두
23808,480862,이병희
23809,310183,조상원
23810,481959,조규대
23811,445896,강재석
23812,491558,조성기
23813,528056,배정두
23814,528056,황인철
23816,257699,이병욱
23817,453707,조현규
23818,529806,이재봉
23819,165857,조상진
23820,445665,최희선
23821,535694,서정수
23822,366739,김재옥
23823,198952,정인영
23824,219662,임윤택
23825,217345,엄흥창
23826,497376,조미영
23827,134802,조용남
23828,511162,박정순
23829,454469,남명자
23830,523370,정인풍
23831,446150,이동화
23832,446150,김영훈
23834,530592,손상돈
23835,534880,권오근
23836,515423,박종수
23837,472580,임영학
23838,406718,김현수
23839,497534,안성두
23840,486699,이창수
23841,229960,황본성
23842,492557,박응규
23843,408707,옥광세
23844,539645,김상규
23845,544799,이태준
23846,543833,박명선
23847,543462,강행자
23848,367598,김룡영
23849,543745,김환교
23850,544391,강성구
23851,461478,이은화
23852,461478,데이비드노
23854,514549,최현재/황의건
23855,543374,Colin P. Seah
23856,542667,박민우a
23857,514594,Christian Leone
23858,544188,김이식
23859,382375,호수정
23860,539104,김진수
23861,144447,유병태
23862,543471,고홍승
23863,331876,이덕용
23864,546140,최정대
23865,546256,권영아
23866,543639,조인하
23867,287876,이상우
23868,287885,박흥수
23869,287964,임건영
23870,288626,최명수
23871,289892,윤상영
23872,289917,전영훈
23873,289926,김동식
23874,289935,이창덕
23875,289980,김남휘
23876,289999,김상흠
23877,290782,신대균
23878,550958,강병섭
23879,547431,송승훈
23880,551647,튜브투자자문(주)
23881,551692,김태균
23882,537595,이호중
23883,291170,이각윤
23884,292230,김성길
23885,292443,이창호
23886,292577,조영표
23887,293053,유봉종
23888,293512,손창근
23889,294195,배치권
23890,294441,안희석
23891,555227,이재은
23892,551823,김재석
23893,551346,임수경
23894,551179,이해준
23895,550523,장희선
23896,552433,서충모
23897,555397,김병규
23898,555564,김진철
23899,511418,김반석
23900,475754,김낙구
23901,554033,송위규
23902,446992,김수경
23903,288699,심찬섭
23904,553016,오미야히사시
23905,236599,이준열
23906,556156,손영석
23907,548175,토마스죠셉브르톤
23908,556439,이석환
23909,554769,William Kerr
23910,555661,백성희
23911,485636,임상철
23912,543116,박종식
23913,449856,손시헌황종대
23914,122977,김광곤
23915,466871,이외순
23916,516981,박상헌
23917,258467,김병준
23918,573250,한준희
23919,161666,이용구
23920,446390,강성태
23921,573940,안봉훈
23922,527817,김경근
23923,482134,권석근
23924,509015,김광태
23925,150059,권철현
23926,559481,정대윤
23927,255910,김윤옥
23928,485238,김신일
23929,568568,전진수
23930,492609,이필순
23931,500306,이재한
23932,410881,김중석
23933,485760,허심
23934,485760,정유선
23936,540696,조동형
23937,103875,김종건
23938,550772,조남호
23939,417468,태혁준
23940,410225,김준희
23941,577168,최정권
23942,532749,김장호
23943,362946,유지선
23944,575939,김강훈
23945,573472,최준
23946,573472,이주훈
23948,491284,최용수
23949,364698,전준식
23950,364944,김택중
23951,408743,양도승
23952,556624,마동숙
23953,421984,김정우
23954,503871,양영석
23955,496368,남상덕
23956,491965,서영진
23957,450791,이준석
23958,532998,박찬성
23959,455121,진성관
23960,479680,곽철우
23961,485858,오종근
23962,507600,박흥순
23963,183321,서삼종
23964,590938,박창원
23965,445744,조윤상
23966,589622,오용탁
23967,591609,박인재
23968,587855,손호범
23969,589349,이효재
23970,591681,박태현
23971,588270,Tae S. Kim
23972,589057,Lisa Pankratz
23973,541826,김기범
23974,591803,K.Hashida
23975,587989,LOUIS J CORNA
23976,590211,조태석
23977,301778,홍성혁
23978,583628,손현선
23979,590266,서상분
23980,591575,신규철
23981,590734,나흥균
23982,571429,정진학
23983,273998,이동희
23984,460345,한수열
23985,346249,조영주
23986,406921,최세진
23987,460743,홍긍일
23988,460743,지재영
23990,456573,박상순
23991,391799,이하욱
23992,459446,김강
23993,459446,이성균
23995,415859,김경식
23996,459738,Sharon Lim
23997,385886,조충희
23998,294946,이정일
23999,167253,김남길
24000,315513,정영삼
24001,460637,Malcolm Halstead 
24002,457758,남순호
24003,457846,오성일
24004,324195,오종문
24005,351117,서인준
24006,358916,百瀨武文
24007,287867,이석희
24008,455884,정해주
24009,379867,유창환
24010,379867,황호재
24012,162647,문의호
24013,270441,정후표
24014,378293,이시구
24015,152941,민경조
24016,164821,정몽용
24017,193027,이상학
24018,311289,이정록
24019,273989,이철우
24020,271370,이상구
24021,208143,안진세
24022,359377,이명순
24023,413499,안남열
24024,377531,김찬용
24025,461636,신운철
24026,461672,이준성
24027,206987,최병선
24028,230054,고종원
24029,355052,이준성
24030,350321,유용식
24031,333582,박재우
24032,268279,유상희
24033,266998,구명완
24034,479954,김행래
24035,480747,양석실
24036,156497,이영신
24037,434535,박노현
24038,459455,이용훈
24039,268905,정영근
24040,409070,김일수
24041,443311,우귀동
24042,444718,장인덕
24043,267720,황순상
24044,469540,김현우
24045,487041,서재필
24046,487050,이상해
24047,487607,김서호
24048,487607,데이비드노
24050,409830,조진영
24051,199748,최천웅
24052,410012,전대월
24053,487661,노승언
24054,124498,김배곤
24055,371759,진민환
24056,465368,김택진
24057,121765,김병린
24058,207968,김기억
24059,448158,문평태
24060,171450,박인철
24061,486352,양종화
24062,487102,강상녕
24063,375472,오병철
24064,167323,황석원
24065,295811,김재현
24066,437666,주성용
24067,494421,유혁근
24068,298438,김성훈
24069,491895,이홍회
24070,494892,손영순
24071,295796,박태환
24072,364962,구용공
24073,490249,이재운
24074,484196,윤형택
24075,487360,김병일
24076,493343,배경섭
24077,412117,한충수
24078,412117,박정인
24080,205997,최건
24081,165963,김병균
24082,493060,김장호
24083,405418,김우홍
24084,501280,장승조
24085,500421,ALBERTS
24086,500449,Paul S. Kim
24087,500616,Rene MERKT
24088,500005,김돈구
24089,412959,변창규
24090,395430,엄동석
24091,501174,서평수
24092,489137,이정자
24093,499383,박민우
24094,198262,박영서
24095,397526,노영
24096,500634,김미영
24097,500777,정형준
24098,500379,이상길
24099,147949,김영봉
24100,147949,최세훈
24102,172413,유한영
24103,500272,문인식
24104,501448,Tee
24105,501448, Choon Kiong
24107,499921,Jean-Marie Eveillard
24108,499949,Martyn Ryan
24109,321541,이규동
24110,348858,정호영
24111,315434,이주희
24112,267368,김양태
24113,347901,이상성
24114,254054,김혜경
24115,283524,김용범
24116,261106,류준걸
24117,263335,이현호
24118,261300,장종근
24119,272555,정은숙
24120,331894,방부광
24121,389262,남태욱
24122,257787,나윤호
24123,327828,정석윤
24124,183048,최연식
24125,159801,송본훈
24126,261221,김준호
24127,507725,JAMES PASSIN
24128,509501,김경오
24129,508797,김연규
24130,509389,이창근
24131,425634,이경일
24132,351472,오기실
24133,341323,홍혜정
24134,273493,문덕윤
24135,407832,이종규
24136,143411,박의송
24137,298331,정국진
24138,350747,윤승희
24139,268516,주영진
24140,272333,김호정
24141,260790,강기동
24142,499365,손현선
24143,504199,이수현
24144,295565,이지건
24145,508399,김진후
24146,508441,오세혁
24147,343011,김미순
24148,273411,윤성현
24149,372970,김태봉
24150,463926,김윤겸
24151,387495,추민호
24152,515539,김윤경
24153,165893,유성현
24154,514929,손성철
24155,515672,Mine Hidetoshi
24156,513212,송위규
24157,477248,장호중
24158,518420,김경우
24159,513027,김광일
24160,473987,Robin Bedford
24161,516839,이성율
24162,513258,이미정
24163,291921,신명교
24164,515292,한주희
24165,516608,Robert Fairbairn
24166,512985,이종욱
24167,514345,Anold Wilkie
24168,513090,신미경
24169,203458,김진천
24170,518156,Takashi Nishibe
24171,381604,이규섭
24172,530857,설경화
24173,483629,유남종
24174,532040,오옥택
24175,510923,전만기
24176,120827,장충구
24177,530422,박성예
24178,448963,윤영식
