,기업코드,회차,등록일,수익(매출액),영업이익(손실),당기순이익(손실)
3113,491938,제 18 기,20190401,"53,965,475,811","35,979,613","90,022,132"
3114,118008,제 33 기,20180629,"236,552,132,266","-20,106,354,281","-9,424,351,004"
3115,370255,제 21 기,20190401,"92,958,710,399","-22,501,905,130","-29,060,860,694"
3116,1262032,제 2 기,20190401,"691,242,008,216","40,786,401,024","31,421,027,718"
3117,390055,제 18 기,20190703,,,
3118,974927,제 11 기,20190401,,"-8,928,790,527","-10,409,332,551"
3119,126937,제 68 기,20190401,,,
3120,896285,제 8 기,20190401,,,
3121,142883,제 35 기,20190329,"150,604,759,779","2,937,660,324","2,790,336,996"
3122,876908,제 18 기,20200626,,"2,549,630,771","4,795,726,015"
3123,624509,제 17 기,20190401,"93,160,425,174","16,337,228,297","13,929,056,176"
3124,1047840,제 5 기,20190327,,"2,839,521,528","2,514,768,346"
3125,126779,제 50 기,20190401,,"5,499,669,146",
3126,121941,제 65 기,20190401,,,
3127,706715,제 10 기,20190401,,,"9,145,179,826"
3128,481454,제 16 기,20200504,,"-32,875,264,490","-606,371,441,967"
3129,143794,제 51 기,20190401,,"-1,451,831,143","-871,799,281"
3130,459871,제 16 기,20190401,,,
3131,163318,제 49 기,20190329,"39,439,933,390","147,177,997","1,966,058,190"
3132,133618,제 62 기,20190329,"5,182,509,391","-386,636,320","-345,959,561"
3133,157539,제 34 기,20190401,,,"12,239,789,885"
3134,480367,제 23 기,20190329,,"-13,587,152,332","-44,751,664,905"
3135,256955,제 25 기,20190329,,,"6,199,778,991"
3136,361008,제 20 기,20190829,,,"-20,481,982,549"
3137,577380,제 18 기,20190329,"41,542,200,782","3,637,731,804","3,193,948,610"
3138,113526,제 57 기,20200409,,,"-120,399,328,900"
3139,111865,제 35 기,20190401,"57,409,507,593","-3,394,187,070","-21,759,289,821"
3140,143527,제 42 기,20190329,,"-161,816,205","1,574,965,804"
3141,129615,제 30 기,20190823,,"1,599,625,624",
3142,130383,제 39 기,20190401,,"-15,419,564","-10,377,413,334"
3143,411905,제 19 기,20190319,,,"-4,863,405,997"
3144,133858,제 53 기,20190401,,"110,152,511,689","95,066,299,668"
3145,454937,제 28 기,20190322,"131,099,317,340","9,056,299,964","7,602,878,294"
3146,1160363,제 3 기,20190607,"589,185,697,593","50,283,592,293","36,856,556,181"
3147,125521,제 51 기,20200625,,,"27,113,938,265"
3148,535481,제 19 기,20190708,,"6,658,982,626","4,219,625,659"
3149,268118,제 43 기,20190401,,,"3,016,439,750"
3150,529815,제 19 기,20190401,,,
3151,1099861,제 4 기,20190401,"17,947,099,557","1,153,582,528","954,284,397"
3152,163716,제 53 기,20190401,,"-3,247,116,183","-8,175,548,085"
3153,134176,제 41 기,20190401,"28,386,023,777","1,528,253,090","-1,348,472,484"
3154,130587,제 36 기,20190401,,"-1,623,922,035",
3155,217947,제 28 기,20190401,,,
3156,161781,제 32 기,20190401,"64,116,852,209","17,467,395,779","-9,582,837,675"
3157,249247,제 23 기,20190329,,"-358,470,275","344,909,336"
3158,184889,제 32 기,20190329,,,
3159,194275,제 33 기,20200110,,,"-2,241,029,321"
3160,271501,제 26 기,20190401,"5,486,096,486","261,435,139","-18,028,411,850"
3161,296005,제 21 기,20190401,,"2,718,326,206","-339,184,140"
3162,297448,제 21 기,20190401,,"-5,205,812,896","-7,695,046,761"
3163,355548,제 22 기,20190401,"11,557,269,694","646,314,893","-37,486,917,271"
3164,362292,제 23 기,20190401,,"-5,566,317,429","-8,340,257,012"
3165,318316,제 24 기,20190401,,,
3166,361488,제 19 기,20190329,,,
3167,1186404,제 7 기,20190329,,"6,423,381,560","5,567,466,046"
3168,799539,제 18 기,20190329,"52,915,038,670","10,227,308,946","8,965,453,923"
3169,103662,제 38 기,20190329,"96,949,804,030","2,970,975,960","3,182,514,464"
3170,442826,제 33 기,20190401,,,
3171,135111,제 35 기,20190401,,"-101,948,168",
3172,407771,제 32 기,20190401,"28,484,831,434","-2,608,607,054","-3,020,578,248"
3173,152385,제 48 기,20190401,,"1,411,391,384","-26,324,902,669"
3174,122481,제 39 기,20190401,,,
3175,608839,제 17 기,20190401,"22,056,403,236","-3,945,578,493","-14,760,196,295"
3176,366793,제 24 기,20190401,,"-7,463,098,398","-10,204,382,542"
3177,367695,제 22 기,20190401,,"-6,886,606,137","-11,723,355,041"
3178,406037,제 30 기,20190401,"62,457,277,219","-264,105,997","-519,073,698"
3179,411385,제 19 기,20190401,,,"3,298,213,981"
3180,552859,제 19 기,20190621,"43,900,567,060","1,103,766,961","1,104,133,245"
3181,755739,제 10 기,20190402,,,"-20,230,026,406"
3182,806972,제 13 기,20190401,,"198,537,264","-9,503,187,287"
3183,1110182,제 9 기,20190814,,,"-2,574,357,006"
3184,1170865,제 3 기,20190401,,"-58,214,280","51,649,368"
3185,1259232,제 12 기,20190401,,"6,648,161,928","6,735,210,272"
3186,379229,제 21 기,20190329,,,"3,988,310,095"
3187,1047169,제 5 기,20190329,"21,070,167,116","2,518,158,785","3,032,259,811"
3188,140955,제 39 기,20190329,"409,357,852,464","87,181,675,524","66,327,750,287"
3189,166315,제 44 기,20190329,,"-23,713,382,107","-33,289,509,226"
3190,153621,제 46 기,20190329,,"5,492,771,257","7,820,589,517"
3191,113997,제 32 기,20190329,,"42,310,000,000","41,330,000,000"
3192,407285,제 19 기,20190329,,"-3,421,085,478","-3,131,078,901"
3193,228536,제 25 기,20190401,,"11,066,901,019","9,172,784,062"
3194,610083,제 18 기,20190401,"128,629,399,118","29,792,404,982","24,617,236,034"
3195,380429,제 18 기,20190528,"49,864,782,072","2,567,820,061","6,065,025,685"
3196,579999,제 17 기,20190329,,,
3197,302582,제 20 기,20190401,"144,079,696,685","4,249,036,482","3,537,225,058"
3198,148461,제 45 기,20190401,,,"4,856,833,690"
3199,138224,제 57 기,20190401,,,"150,467,970,355"
3200,145437,제 42 기,20190329,,,
3201,230911,제 38 기,20190329,,,"-7,525,419,779"
3202,598587,제 13 기,20190401,,"6,158,044,014","-12,742,914,084"
3203,126371,제 46 기,20190401,,,
3204,123143,제 55 기,20190329,,,
3205,176835,제 30 기,20190401,,,
3206,258102,제 22 기,20190402,,"1,015,964,055","-38,366,123,345"
3207,117726,제 42 기,20190401,,,"7,928,761,988"
3208,1010110,제 7 기,20190329,,,
3209,181712,제 28 기,20190401,,,
3210,809517,제 19 기,20190401,"11,758,180,977","-4,380,835,445","-20,533,165,821"
3211,572905,제 18 기,20190401,,,
3212,624518,제 16 기,20190401,"53,215,936,043","4,885,173,786","-12,590,257,600"
3213,104786,제 48 기,20190401,"6,453,615,978","-1,409,594,552","-10,729,311,318"
3214,356361,제 18 기,20190401,,,
3215,526872,제 18 기,20190401,"16,745,736,364","-12,572,974,365","-12,988,973,063"
3216,645089,제 17 기,20190401,,,"5,284,281,782"
3217,611736,제 18 기,20190329,,,"4,083,875,958"
3218,455981,제 21 기,20190401,,,"10,042,508,928"
3219,202060,제 30 기,20190329,,"1,638,584,557",
3220,137058,제 42 기,20190401,"53,276,933,555","6,021,456,281","5,713,846,859"
3221,153126,제 52 기,20190401,,"7,649,436,796","6,080,749,692"
3222,111999,제 58 기,20190329,,,"23,279,592,969"
3223,361169,제 20 기,20190401,,,
3224,136086,제 46 기,20190401,,"2,378,109,764","-7,342,547,092"
3225,220561,제 24 기,20190401,,,"45,093,180,371"
3226,245694,제 29 기,20190401,,"3,732,796,468","4,214,585,483"
3227,1316236,제 1 기,20190401,,,
3228,945208,제 10 기,20190329,,"106,501,886","-14,909,220,887"
3229,1021949,제 8 기,20190401,"35,739,469,018","1,948,615,582","2,706,200,532"
3230,243979,제 38 기,20190401,"23,545,567,834","-3,197,648,729","-13,392,493,335"
3231,136378,제 62 기,20190401,,,"186,754,859,100"
3232,109806,제 53 기,20190401,"205,638,035,460",,
3233,1036367,제 5 기,20190401,,"-4,736,234,593","-6,830,030,072"
3234,877059,제 8 기,20190723,,"55,678,744,526","224,109,194,872"
3235,660291,제 20 기,20190401,,,
3236,126201,제 49 기,20190401,,"-1,803,865,699",
3237,155735,제 50 기,20190328,"101,168,945,447","6,108,069,594","7,087,925,917"
3238,210740,제 35 기,20190401,"79,981,413,444","4,711,591,429","6,370,110,326"
3239,583026,제 21 기,20190329,"55,367,290,748","-1,957,584,427","-2,483,306,303"
3240,425351,제 19 기,20190401,,,
3241,119672,제 36 기,20190401,,,
3242,137809,제 63 기,20200131,"71,644,133,274","3,180,504,697","2,226,278,637"
3243,877819,제 9 기,20190401,,"-3,330,908,433","-3,997,957,837"
3244,164478,제 69 기,20190401,,,
3245,664181,제 15 기,20190329,,"7,539,948,110","9,793,545,060"
3246,336817,제 21 기,20190401,"20,540,681,648","-5,826,274,210","-7,474,916,411"
3247,109514,제 52 기,20190329,"5,700,337,259","-4,134,188,659","-5,376,927,921"
3248,576798,제 14 기,20190401,,"6,315,559,153","8,067,979,834"
3249,1109539,제 4 기,20190401,"218,107,130,096",,
3250,123781,제 43 기,20190618,"142,352,894,010","923,263,845","2,078,602,811"
3251,122205,제 33 기,20180629,,,"-5,642,155,006"
3252,367455,제 23 기,20190329,"147,756,321,011","4,767,942,248","6,176,485,503"
3253,141875,제 50 기,20190401,,,
3254,164609,제 45 기,20190401,,,"87,825,804,000"
3255,188089,제 32 기,20190401,"766,644,344,598","78,365,963,761",
3256,170026,제 31 기,20190401,,"-5,387,971,850","-1,801,062,041"
3257,555874,제 14 기,20190405,,,
3258,983271,제 6 기,20190401,,,
3259,556615,제 15 기,20190401,"54,201,526,154","3,231,064,116","3,130,542,714"
3260,363246,제 21 기,20190401,"156,141,336,326",,
3261,362238,제 19 기,20190329,"1,041,438,494,654","18,737,279,486","3,764,532,401"
3262,258689,제 24 기,20190401,,"25,430,889,487","22,271,173,907"
3263,113614,제 37 기,20190401,,,
3264,634728,제 19 기,20190329,"35,252,868,983","14,519,753,293","11,806,613,743"
3265,492894,제 21 기,20190503,,"-1,171,012,713","-23,422,144,587"
3266,305668,제 20 기,20190401,"118,720,022,190","8,664,875,243","9,761,730,276"
3267,971090,제 17 기,20190329,,,
3268,612188,제 16 기,20190627,,"1,860,291,454","-295,167,753"
3269,1168383,제 3 기,20190401,,"27,568,804,603","12,116,166,445"
3270,105606,제 31 기,20190527,,,
3271,158565,제 35 기,20190401,,,"24,048,368,605"
3272,108135,제 53 기,20190401,,,
3273,552992,제 19 기,20190401,"3,639,778,164","-2,459,881,702","-3,165,129,863"
3274,245472,제 24 기,20190401,"170,518,829,644","59,075,767,926","46,856,951,859"
3275,428251,제 17 기,20190401,,,"368,750,632,000"
3276,131832,제 50 기,20190401,,,
3277,139454,제 34 기,20190702,,,
3278,308896,제 21 기,20190401,,"-1,690,294,657","-2,714,528,294"
3279,268251,제 27 기,20190401,,"1,465,893,503","-29,524,394,511"
3280,412597,제 18 기,20190401,,,
3281,299002,제 20 기,20190401,,,"8,369,084,040"
3282,164636,제 42 기,20190722,,,
3283,480455,제 15 기,20190708,,,"24,843,000,000"
3284,1263022,제 2 기,20190401,,"190,268,429,376","154,142,275,319"
3285,116426,제 45 기,20190329,"54,690,485,515","-349,328,932","-10,173,342,314"
3286,141477,제 42 기,20190401,,"-4,609,889,436","-12,043,782,022"
3287,277736,제 21 기,20190401,,,"5,055,545,837"
3288,364795,제 23 기,20190401,"12,275,976,021","-23,842,602,861","-48,552,399,652"
3289,441128,제 20 기,20190401,,"-6,663,422,252","-11,856,695,344"
3290,1259311,제 6 기,20190401,,"6,527,421,595","6,041,922,819"
3291,413523,제 23 기,20190328,"126,301,946,882","7,457,417,654","3,745,670,055"
3292,260408,제 20 기,20190328,"933,106,711,261","29,424,154,572","10,477,759,409"
3293,350312,제 20 기,20190401,"271,869,136,558","14,727,287,661","39,940,131,536"
3294,306719,제 20 기,20190401,,,"10,885,327,227"
3295,148364,제 57 기,20191211,,"5,941,631,829","5,602,905,288"
3296,406392,제 18 기,20190514,,"78,983,372,353","45,468,106,599"
3297,491415,제 19 기,20190329,,,
3298,168401,제 46 기,20191230,,"2,911,534,127","4,159,383,423"
3299,198697,제 25 기,20190814,"206,363,161,136","194,988,855","1,659,060,544"
3300,1152470,제 10 기,20190515,,,
3301,160047,제 65 기,20190401,,,
3302,728638,제 10 기,20190329,,"27,841,730,115","-66,779,244,728"
3303,161976,제 37 기,20190329,"15,783,843,099","7,625,055,617","967,482,795"
3304,652159,제 11 기,20190401,"388,282,379,216","-32,698,904,882","-72,867,901,042"
3305,1267170,제 2 기,20190404,,"55,685,390,870","16,598,553,259"
3306,550994,제 19 기,20190401,,,"22,667,260,096"
3307,442570,제 31 기,20190402,,"28,835,188,935","24,366,192,087"
3308,484682,제 17 기,20190401,,,
3309,117577,제 63 기,20190401,"26,308,919,376","15,280,577,130","22,915,860,607"
3310,589127,제 13 기,20190401,,,
3311,520887,제 17 기,20190624,"140,592,963,546","16,221,968,503","7,626,530,389"
3312,102618,제 42 기,20190401,"353,546,149,356","12,099,535,020","9,204,465,820"
3313,111810,제 59 기,20190401,,"11,960,198,691","12,312,560,166"
3314,427483,제 17 기,20190401,,"30,765,389,217","1,481,271,326"
3315,398701,제 19 기,20190329,"494,339,483,572","25,202,714,510","18,484,690,573"
3316,1053540,제 18 기,20190329,"2,697,267,588","-4,644,981,909","-11,071,210,104"
3317,219097,제 25 기,20190401,,,
3318,1067516,제 4 기,20190805,,,"21,663,390,994"
3319,843900,제 12 기,20190401,"63,509,638,267","-2,498,326,696","-2,719,287,498"
3320,162586,제 46 기,20190401,"91,839,350,940","5,506,386,936","3,332,660,745"
3321,223762,제 28 기,20190401,,,"5,937,816,079"
3322,533191,제 17 기,20190329,"46,003,132,778","-12,910,696,320","-8,534,274,631"
3323,133991,제 33 기,20190514,,,
3324,108913,제 32 기,20190401,,,
3325,599957,제 19 기,20190401,,"2,108,650,209","1,709,547,486"
3326,1010642,제 8 기,20190401,,"435,054,308","1,002,079,396"
3327,414601,제 24 기,20190401,,,
3328,148984,제 71 기,20190401,,,"37,369,610,957"
3329,137368,제 58 기,20190329,"144,469,919,001","11,770,052,487","8,233,383,562"
3330,652007,제 19 기,20190702,,"33,741,806,021","28,769,929,338"
3331,255433,제 21 기,20190329,"24,537,192,556","3,963,640,767","3,736,350,358"
3332,392691,제 19 기,20200421,,"1,228,331,300","7,702,709,140"
3333,661847,제 12 기,20190329,"145,091,595,783","6,274,492,952","1,971,120,721"
3334,105156,제 39 기,20190401,"829,436,732,504","18,998,003,498","14,673,644,371"
3335,268002,제 27 기,20190401,,,"-668,114,776"
3336,307028,제 21 기,20191001,,"-673,213,985","3,888,406,620"
3337,530185,제 19 기,20190401,"363,613,987,805","31,287,165,269","26,711,180,340"
3338,115065,제 54 기,20190401,,"7,973,584,310","5,856,316,677"
3339,665676,제 14 기,20190401,"37,279,579,295","6,508,431,025","30,991,765,077"
3340,118266,제 53 기,20190329,,,
3341,970453,제 18 기,20190329,"63,065,183,029","17,416,886,434","14,408,301,974"
3342,123967,제 38 기,20190401,,,"49,231,738,533"
3343,135795,제 59 기,20190329,"524,068,949,396","18,032,535,339","31,635,088,550"
3344,156691,제 52 기,20190401,,"24,397,251,569","18,603,038,236"
3345,163512,제 63 기,20190401,"1,716,217,906,518","23,865,683,494","53,305,256,022"
3346,165413,제 43 기,20190726,,"1,522,808,152,879","1,426,278,041,229"
3347,302926,제 20 기,20190401,,"-223,982,446,000","-274,063,547,000"
3348,628860,제 12 기,20190401,,,
3349,243067,제 40 기,20190401,"10,113,037,843","1,364,698,212","-311,034,626"
3350,1091054,제 4 기,20190401,,"-1,571,836,917","-2,765,813,584"
3351,441447,제 17 기,20190401,"30,759,977,334","1,960,492,171","1,237,494,844"
3352,595191,제 13 기,20190401,"268,884,514,456","45,639,752,819","34,509,024,829"
3353,660750,제 12 기,20190401,,,
3354,357360,제 24 기,20190401,"251,305,862,636","-3,635,504,335","185,322,118"
3355,123718,제 59 기,20190814,,"34,538,802,442",
3356,156956,제 37 기,20190425,"46,995,508,518","10,005,278,585","12,259,195,176"
3357,128032,제 66 기,20190712,,"-5,712,409,867","-8,552,494,899"
3358,241005,제 23 기,20190401,"318,656,793,082","19,715,674,508","17,743,632,251"
3359,138729,제 63 기,20190329,,"80,115,915,597","65,753,231,509"
3360,371485,제 22 기,20190401,"236,207,391,180","4,722,012,709","2,121,077,226"
3361,426086,제 17 기,20190401,"762,875,403,818","140,078,051,342","93,521,535,603"
3362,679314,제 11 기,20190724,,,"-685,444,866"
3363,1205851,제 2 기,20190401,,"-93,210,171,654","-177,878,074,957"
3364,155276,제 48 기,20190329,"1,340,983,671,872","101,825,344,066","78,552,424,797"
3365,793155,제 10 기,20190329,"41,549,624,141","-4,033,707,055","-10,142,026,654"
3366,683469,제 11 기,20190814,"734,144,401,748","5,277,377,657","-14,491,818,148"
3367,164362,제 46 기,20190401,,"-15,478,897,179","-11,304,154,368"
3368,180865,제 40 기,20200123,,"421,543,639","-1,834,240,016"
3369,604426,제 19 기,20190401,,"17,346,922,909","14,769,548,132"
3370,411048,제 18 기,20190329,"61,016,169,663","5,186,245,785","4,622,717,852"
3371,346610,제 22 기,20190329,,,"-15,169,280,622"
3372,1141942,제 7 기,20190401,,"22,715,446,411","20,015,389,738"
3373,130684,제 36 기,20190401,,"2,961,784,338",
3374,480783,제 27 기,20190515,"103,857,459,595","9,782,759,992","7,415,624,660"
3375,1234507,제 2 기,20190814,,,
3376,248974,제 41 기,20190401,,"33,563,025,639","26,169,074,145"
3377,145473,제 35 기,20190412,"30,261,731,703","1,126,593,425","1,041,914,587"
3378,110884,제 46 기,20200115,"9,468,062,650","-3,838,800,607","-3,712,442,855"
3379,477257,제 20 기,20190329,,,
3380,1062867,제 4 기,20190401,"43,183,164,305","1,761,899,302","1,650,477,639"
3381,126186,제 34 기,20190401,,,
3382,759513,제 10 기,20190401,,,
3383,139205,제 61 기,20190401,"180,052,798,987","15,471,171,859","12,931,680,815"
3384,163761,제 47 기,20190401,,"11,654,312,400","9,626,477,212"
3385,1251577,제 16 기,20190401,"11,807,620,273","442,504,706","1,005,966,490"
3386,1041828,제 24 기,20180628,"53,192,674,000","3,130,085,000","2,452,572,000"
3387,400121,제 29 기,20190401,"4,885,846,719","-4,153,562,398","-7,274,469,168"
3388,102432,제 52 기,20190401,,,"63,792,928,386"
3389,102353,제 42 기,20190408,"500,886,486,667","18,709,890,676","-46,002,791,321"
3390,103006,제 61 기,20190402,,,
3391,120289,제 31 기,20190401,,"-817,270,090","193,460,945"
3392,130763,제 32 기,20190401,,,
3393,109286,제 72 기,20190329,"475,866,753,909","-750,144,007","-3,673,804,053"
3394,161693,제 46 기,20190401,"1,847,989,366,656","83,942,684,429","68,290,926,403"
3395,120906,제 32 기,20190401,"10,439,056,230","-1,542,459,659","-1,778,558,067"
3396,409371,제 18 기,20190401,,,"5,405,305,755"
3397,198192,제 26 기,20190401,"56,852,304,507","2,307,586,801","1,774,745,759"
3398,255044,제 21 기,20190329,"127,327,781,623","20,095,395,639","17,046,153,274"
3399,105873,제 34 기,20190401,,"-472,995,000,000","-442,291,000,000"
3400,109310,제 46 기,20190401,,"3,033,510,222","210,445,143"
3401,144650,제 53 기,20190401,"150,831,861,936","-7,762,444,103","-7,412,172,732"
3402,113243,제 68 기,20190329,"305,132,945,611","19,773,999,199","34,676,568,703"
3403,577016,제 21 기,20190401,,,
3404,114552,제 57 기,20190329,,"17,627,147,348","14,692,591,784"
3405,1042429,제 5 기,20190401,"7,471,297,497","-10,630,730,358","-11,100,339,697"
3406,136624,제 51 기,20190401,,,
3407,118965,제 33 기,20190401,,"12,249,238,410","5,176,678,820"
3408,186559,제 36 기,20190401,,"3,160,832,304",
3409,203209,제 26 기,20190328,"58,791,068,420","2,696,736,965","2,012,642,598"
3410,269940,제 26 기,20190401,,,
3411,231691,제 28 기,20190401,"7,240,646,914","-363,834,833","-7,175,800,002"
3412,401731,제 17 기,20190401,,,"-4,774,000,000"
3413,263654,제 21 기,20190329,"11,688,259,011","2,192,516,741","1,103,047,151"
3414,323868,제 20 기,20190423,,,
3415,347877,제 25 기,20190624,"4,405,197,079","-6,827,231,511","-14,131,605,640"
3416,442048,제 19 기,20190401,"74,333,389,948","5,564,953,893","7,726,745,001"
3417,447760,제 26 기,20190401,"206,951,173,251","25,455,286,119","19,059,561,522"
3418,814786,제 12 기,20190329,,,
3419,985686,제 6 기,20190401,,"1,948,233,084","1,080,923,926"
3420,1015726,제 22 기,20190418,"23,256,462,848","5,760,018,579","231,833,361"
3421,1228515,제 2 기,20190329,,,"47,119,633"
3422,105280,제 51 기,20190401,"1,514,615,128,000","69,468,555,000","80,959,774,000"
3423,108490,제 32 기,20190328,,"2,301,412,065","1,961,054,699"
3424,106395,제 65 기,20190328,"64,766,877,953","-32,197,455,444","-100,302,572,438"
3425,127699,제 37 기,20190828,,"-14,751,496,436","-50,215,815,205"
3426,113410,제 109 기,20191002,,,
3427,201788,제 27 기,20190328,,"-7,356,016,447","-9,202,720,977"
3428,124504,제 19 기,20190401,,"385,285,061,000","97,771,702,000"
3429,269889,제 25 기,20190329,,"17,061,919,716","10,441,379,386"
3430,126955,제 58 기,20190401,,,
3431,143262,제 44 기,20190401,"132,971,034,823","18,089,229,936","14,446,829,562"
3432,144252,제 67 기,20190401,,,"-46,917,886,387"
3433,370200,제 21 기,20190329,,,"-3,057,231,527"
3434,146232,제 41 기,20190401,,"9,718,030,130",
3435,373571,제 26 기,20190401,"34,464,503,365","1,679,210,433","9,944,482,759"
3436,147860,제 44 기,20190328,"79,623,082,076","2,497,105,966","2,835,270,131"
3437,111847,제 72 기,20190401,,,"15,639,232,959"
3438,136226,제 32 기,20190328,,,"518,600,773"
3439,116949,제 48 기,20190701,,"10,450,736,827",
3440,136448,제 56 기,20190401,"63,768,951,050","3,294,164,622","3,043,247,333"
3441,145738,제 54 기,20190705,"42,045,721,673","-3,667,211,831","-1,967,363,728"
3442,118345,제 76 기,20190401,,,"12,123,939,117"
3443,190756,제 29 기,20190401,"61,772,440,632","13,733,406,038","9,394,425,500"
3444,191287,제 31 기,20190401,"80,862,657,385","1,905,641,701","860,501,305"
3445,122694,제 61 기,20190401,,,"5,570,155,801"
3446,219361,제 65 기,20190401,,,
3447,122825,제 49 기,20190401,,"2,388,093,549","-7,830,805,084"
3448,259545,제 29 기,20190401,"245,348,920,433","-592,167,132","3,404,258,814"
3449,124780,제 39 기,20190401,,,
3450,260958,제 28 기,20190401,,,"881,567,018"
3451,124799,제 48 기,20190401,"385,775,974,446","30,769,432,205","21,307,871,430"
3452,261373,제 23 기,20190401,"84,732,067,733","4,739,553,353","4,734,517,441"
3453,106614,제 30 기,20180629,,,"8,027,249,661"
3454,939942,제 10 기,20180928,"17,065,803,843","3,980,549,122","6,282,442,055"
3455,185046,제 39 기,20190329,,"-2,289,959,824","-1,892,736,373"
3456,149354,제 64 기,20190401,,,"16,004,984,370"
3457,219574,제 26 기,20190401,,,
3458,1009789,제 5 기,20190401,,,
3459,1042775,제 5 기,20190401,,"94,174,118,987","58,025,113,072"
3460,109693,제 72 기,20190401,,,
3461,260745,제 27 기,20190418,,"3,402,135,474","2,578,568,545"
3462,177320,제 53 기,20190329,,,
3463,149770,제 83 기,20190401,,"1,424,706,079","889,990,373"
3464,269852,제 22 기,20190401,,"1,595,795,419","-7,314,886,518"
3465,176914,제 33 기,20190508,,,
3466,377018,제 19 기,20190715,,"-1,892,191,247","-23,731,827,372"
3467,148540,제 66 기,20190329,,,
3468,384717,제 24 기,20190329,,"1,263,253,436","1,211,281,579"
3469,155258,제 31 기,20190329,,"18,697,788,360","10,317,076,806"
3470,476036,제 17 기,20190329,,"2,687,292,289","3,207,393,356"
3471,190321,제 37 기,20190401,,,"561,224,000,000"
3472,532059,제 14 기,20190329,"32,753,788,223","-1,952,090,303","-1,445,275,479"
3473,300548,제 20 기,20190401,,"45,686,582,113","36,852,646,254"
3474,536329,제 19 기,20200604,"58,748,006,966","-12,729,650,075","-42,255,446,330"
3475,365387,제 19 기,20190531,,"37,338,422,646","-22,339,664,361"
3476,542074,제 20 기,20190329,"38,669,690,078","1,223,118,850","1,083,523,123"
3477,542898,제 18 기,20190401,"20,064,958,028","-4,059,965,763","-42,694,782,714"
3478,1037214,제 19 기,20190401,"40,627,706,333","8,180,677,071","6,792,500,119"
3479,1067808,제 4 기,20190401,,"-4,538,944,014","-31,935,240,097"
3480,129350,제 63 기,20190329,,"77,807,732,328",
3481,298270,제 24 기,20190401,"156,550,808,365","17,818,507,368","21,739,514,751"
3482,129554,제 44 기,20190401,"22,030,258,191","-6,687,586,694","-15,678,085,414"
3483,300405,제 32 기,20190401,,"-1,811,743,212","-10,737,393,414"
3484,136271,제 40 기,20190401,,,"-6,749,699,724"
3485,369107,제 19 기,20190401,"27,948,406,325","746,757,739","-9,631,528,976"
3486,149026,제 71 기,20190401,"3,034,650,862","1,206,472,985","1,694,354,819"
3487,153339,제 38 기,20190401,,"7,914,919,410","9,100,880,135"
3488,422284,제 19 기,20190401,"31,025,051,878","2,675,887,000","14,534,682,201"
3489,159254,제 51 기,20190401,,"661,793,964","-586,124,532"
3490,167208,제 58 기,20191120,,"-40,598,235,661","-96,953,501,374"
3491,541437,제 19 기,20200311,"33,162,333,074","-5,010,830,215","-35,033,846,605"
3492,406046,제 18 기,20191120,"214,807,698,669","-14,478,826,430","-105,684,411,367"
3493,603348,제 19 기,20190401,"51,955,405,093","11,522,556,927","10,920,360,194"
3494,620868,제 15 기,20190401,,"715,170,248","1,448,613,041"
3495,480950,제 17 기,20190401,,"-3,433,077,404","-10,050,104,084"
3496,500254,제 15 기,20190401,,,"421,745,000,000"
3497,759294,제 11 기,20190628,"260,037,522,422","33,312,200,140","32,190,362,596"
3498,508274,제 15 기,20190401,,,
3499,641393,제 19 기,20190401,"14,987,896,823","-8,836,543,985","-20,469,996,571"
3500,656021,제 13 기,20190401,,"1,010,866,420","-7,257,859,279"
3501,362441,제 19 기,20190402,,"55,446,162,480","46,006,607,283"
3502,808086,제 19 기,20190328,,"-5,151,124,058","-7,164,135,019"
3503,228059,제 32 기,20190401,,,
3504,303873,제 20 기,20190702,"974,760,401,941","36,116,779,124","-325,092,522,100"
3505,1236897,제 2 기,20190401,,"7,390,073,755","1,889,032,641"
3506,539274,제 14 기,20190401,"20,469,464,621","11,948,025,815","12,136,695,664"
3507,803425,제 9 기,20190329,"172,873,728,523","3,562,554,991","1,644,228,940"
3508,635134,제 12 기,20190401,"6,045,731,628,000","294,292,991,000","926,268,831,000"
3509,796994,제 9 기,20190401,"62,709,302,025","13,625,332,307","11,756,847,699"
3510,1110678,제 4 기,20190328,"402,034,000","-13,711,552,387","-13,217,091,169"
3511,1032413,제 5 기,20190401,,,
3512,1144028,제 18 기,20190401,"109,723,276,099","8,207,466,487","10,358,832,549"
3513,1250374,제 9 기,20190328,,"1,106,845,611","1,161,915,217"
3514,125080,제 49 기,20190401,,"20,607,956,505","21,698,204,613"
3515,543204,제 19 기,20190401,,"-4,035,402,164","-11,438,081,564"
3516,133706,제 35 기,20190329,"177,242,604,244","10,036,109,627","5,318,864,811"
3517,203582,제 27 기,20190401,"290,916,765,448","9,276,998,906","2,715,972,387"
3518,141149,제 57 기,20190401,"186,408,689,480","-2,187,346,206","-6,100,940,110"
3519,475976,제 19 기,20190401,,"-1,514,026,384","-1,874,563,186"
3520,105855,제 45 기,20190401,,,
3521,197759,제 28 기,20190329,"33,211,398,983","-12,240,145,469","-14,377,923,780"
3522,288343,제 24 기,20191011,"35,285,403,407","1,892,663,815","1,638,774,986"
3523,657987,제 19 기,20190401,"29,575,440,968","2,803,143,319","4,028,928,066"
3524,632845,제 18 기,20200318,,,
3525,118275,제 58 기,20190329,,,"1,969,093,043"
