,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
1022,533924,제 14 기,20180402,"29,544,690,602 ","40,405,951,334 ","69,950,641,936 ","33,702,610,187 ","1,237,381,374 ","34,939,991,561 ","8,683,381,500 ","-2,195,764,213 ","35,010,650,375 "
1023,438036,제 21 기,20180330,"116,075,425,734 ","86,976,084,982 ","203,051,510,716 ","36,910,633,098 ","19,072,154,703 ","55,982,787,801 ","5,212,841,000 ",,"147,068,722,915 "
1024,139719,제 32 기,20180328,"241,449,684,601 ","372,806,460,740 ","614,256,145,341 ","192,593,690,045 ","130,763,856,131 ","323,357,546,176 ","16,009,879,500 ",,"290,898,599,165 "
1025,490179,제 18 기,20180330,"18,962,816,732 ","50,266,926,665 ","69,229,743,397 ","4,663,549,068 ","643,480,000 ","5,307,029,068 ","4,480,000,000 ","40,563,723,359 ","63,922,714,329 "
1026,868705,제 7 기,20180417,"69,343,244,200 ","58,282,540,246 ","127,625,784,446 ","14,330,183,070 ","22,422,657,449 ","36,752,840,519 ","5,739,365,500 ","52,297,241,708 ","90,872,943,927 "
1027,145668,제 62 기,20180329,"62,336,472,323 ","22,124,907,312 ","84,461,379,635 ","38,324,592,388 ","3,630,860,062 ","41,955,452,450 ","9,902,880,000 ","21,186,409,861 ","42,505,927,185 "
1028,206659,제 36 기,20180330,"109,867,169,196 ","134,355,788,928 ","244,222,958,124 ","78,270,889,365 ","16,384,985,759 ","94,655,875,124 ","10,239,103,000 ","87,585,321,870 ","149,567,083,000 "
1029,231831,제 22 기,20180402,"52,447,045,272 ","31,219,256,724 ","83,666,301,996 ","16,376,106,608 ","11,776,332,060 ","28,152,438,668 ","14,155,115,500 ","-16,907,761,185 ","55,513,863,328 "
1030,172291,제 41 기,20180330,"121,956,565,856 ","150,972,397,694 ","272,928,963,550 ","84,217,276,415 ","4,541,085,227 ","88,758,361,642 ","14,836,350,000 ","119,617,968,975 ","184,170,601,908 "
1031,115612,제 49 기,20180402,"355,040,424,681 ","256,760,906,819 ","611,801,331,500 ","187,238,228,291 ","118,814,607,934 ","306,052,836,225 ","105,396,425,000 ","95,903,211,185 ","305,748,495,275 "
1032,114686,제 35 기,20180402,"44,517,414,494 ","31,075,981,722 ","75,593,396,216 ","34,451,354,066 ","3,230,502,268 ","37,681,856,334 ","3,811,403,000 ","21,696,584,316 ","37,911,539,882 "
1033,273439,제 23 기,20180330,"30,698,985,383 ","24,419,521,756 ","55,118,507,139 ","5,748,714,729 ","1,954,579,326 ","7,703,294,055 ","4,325,248,000 ",,"47,415,213,084 "
1034,303794,제 19 기,20180612,"158,858,802,110 ","42,515,745,448 ","201,374,547,558 ","62,950,055,877 ","411,629,003 ","63,361,684,880 ","31,300,000,000 ",,"138,012,862,678 "
1035,166272,제 40 기,20180330,"236,451,551,803 ","471,732,327,151 ","708,183,878,954 ","361,109,823,020 ","77,717,818,906 ","438,827,641,926 ","32,280,605,000 ",,"269,356,237,028 "
1036,139083,제 40 기,20180402,"89,888,166,933 ","256,260,578,862 ","346,148,745,795 ","92,605,695,239 ","106,816,247,552 ","199,421,942,791 ","6,610,698,500 ","90,643,506,018 ","146,726,803,004 "
1037,261054,제 31 기,20180402,"31,437,461,533 ","43,012,549,974 ","74,450,011,507 ","22,235,045,418 ","1,487,943,921 ","23,722,989,339 ","7,500,000,000 ","14,242,587,825 ","50,727,022,168 "
1038,150633,제 39 기,20190821,"99,338,620,177 ","104,108,336,303 ","203,446,956,480 ","73,487,967,094 ","28,169,052,011 ","101,657,019,105 ","6,224,570,000 ","85,747,437,915 ","101,789,937,375 "
1039,486370,제 22 기,20180402,"43,867,120,769 ","32,559,151,784 ","76,426,272,553 ","29,001,525,770 ","4,761,724,245 ","33,763,250,015 ","3,650,000,000 ",,"42,663,022,538 "
1040,1082348,제 6 기,20180330,"16,563,303,346 ","13,093,609,019 ","29,656,912,365 ","12,120,565,270 ","10,109,807,348 ","22,230,372,618 ","2,609,497,500 ","-2,350,984,928 ","7,426,539,747 "
1041,163345,제 41 기,20180330,"60,563,870,070 ","132,954,163,110 ","193,518,033,180 ","44,644,238,626 ","9,373,002,633 ","54,017,241,259 ","94,872,683,000 ","-102,833,434,911 ","139,500,791,921 "
1042,253985,제 30 기,20180330,"127,549,209,567 ","30,768,469,471 ","158,317,679,038 ","60,446,915,895 ","3,490,250,717 ","63,937,166,612 ","3,750,000,000 ","83,684,804,402 ","94,380,512,426 "
1043,653024,제 10 기,20180330,"399,180,931,523 ","99,093,679,372 ","498,274,610,895 ","232,713,718,651 ","33,760,608,038 ","266,474,326,689 ","30,000,000,000 ","110,252,051,899 ","231,800,284,206 "
1044,239514,제 31 기,20180330,"61,639,232,395 ","73,619,194,471 ","135,258,426,866 ","36,204,622,463 ","13,157,617,673 ","49,362,240,136 ","12,479,616,000 ","27,187,135,891 ","85,896,186,730 "
1045,164502,제 40 기,20180402,"56,587,164,126 ","58,185,971,533 ","114,773,135,659 ","28,077,099,064 ","2,924,987,340 ","31,002,086,404 ","7,670,000,000 ","60,396,939,860 ","83,771,049,255 "
1046,141626,제 60 기,20171010,"36,921,875,798 ","57,720,165,021 ","94,642,040,819 ","18,681,105,294 ","4,223,790,069 ","22,904,895,363 ","80,530,422,000 ",,"71,737,145,456 "
1047,1025644,제 8 기,20180403,"24,316,616,932 ","20,192,111,777 ","44,508,728,709 ","4,000,961,879 ","15,839,638,886 ","19,840,600,765 ","8,125,856,000 ","-35,262,098,085 ","24,668,127,944 "
1048,1169267,제 2 기,20180612,"14,960,337,757 ","13,358,741,059 ","28,319,078,816 ","2,737,772,485 ","1,930,539,722 ","4,668,312,207 ","1,904,319,500 ",,"23,650,766,609 "
1049,397289,제 27 기,20180330,"47,586,033,620 ","144,411,296,848 ","191,997,330,468 ","59,616,391,623 ","5,543,185,151 ","65,159,576,774 ","7,392,895,000 ","89,043,596,814 ","126,837,753,694 "
1050,807379,제 9 기,20180402,"57,435,237,868 ","70,977,974,429 ","128,413,212,297 ","31,689,359,222 ","20,748,430,478 ","52,437,789,700 ","16,379,207,500 ","41,370,592,172 ","75,975,422,597 "
1051,390514,제 20 기,20180330,"12,438,358,881 ","20,940,589,447 ","33,378,948,328 ","9,565,317,326 ","6,021,890,298 ","15,587,207,624 ","7,637,510,000 ","-9,499,017,571 ","17,791,740,704 "
1052,936787,제 6 기,20180330,"282,054,321,274 ","136,341,805,334 ","418,396,126,608 ","117,074,283,200 ","4,791,546,663 ","121,865,829,863 ","16,020,000,000 ","177,041,152,659 ","296,530,296,745 "
1053,1061327,제 3 기,20180604,"27,228,340,403 ","35,911,437,055 ","63,139,777,458 ","14,392,935,944 ","13,655,998,661 ","28,048,934,605 ","6,047,307,700 ",,"35,090,842,853 "
1054,445054,제 17 기,20180402,"139,527,441,899 ","254,245,333,900 ","393,772,775,799 ","225,353,842,849 ","43,774,998,670 ","269,128,841,519 ","11,185,223,000 ","-661,435,234 ","124,643,934,280 "
1055,525882,제 16 기,20190417,"28,072,370,704 ","64,039,520,795 ","92,111,891,499 ","30,741,064,237 ","1,411,896,412 ","32,152,960,649 ",,,"59,958,930,850 "
1056,101752,제 49 기,20180402,"53,756,598,910 ","51,802,710,723 ","105,559,309,633 ","39,847,285,234 ","6,751,354,836 ","46,598,640,070 ","8,357,929,000 ","41,809,691,746 ","58,960,669,563 "
1057,561866,제 13 기,20180330,"90,172,167,077 ","544,183,238,554 ","634,355,405,631 ","23,730,329,420 ","10,634,053,587 ","34,364,383,007 ","27,500,000,000 ","280,948,197,382 ","599,991,022,624 "
1058,813389,제 14 기,20180628,"65,905,135,690 ","30,939,617,534 ","96,844,753,224 ","42,752,408,715 ","8,932,263,955 ","51,684,672,670 ","5,596,184,000 ","26,111,382,655 ","45,160,080,554 "
1059,861997,제 16 기,20180402,"54,438,956,985 ","19,589,828,848 ","74,028,785,833 ","41,000,739,142 ","11,153,868,726 ","52,154,607,868 ","1,814,104,000 ","-648,376,306 ","21,874,177,965 "
1060,147994,제 48 기,20180330,"19,026,235,222 ","60,993,780,928 ","80,020,016,150 ","17,707,022,519 ","7,342,410,566 ","25,049,433,085 ","6,211,787,000 ","44,767,438,748 ","54,970,583,065 "
1061,109754,제 50 기,20180330,"110,035,473,261 ","177,364,312,172 ","287,399,785,433 ","77,752,606,092 ","48,466,162,724 ","126,218,768,816 ","16,672,240,000 ",,"161,181,016,617 "
1062,231442,제 23 기,20180329,"47,697,973,991 ","27,500,950,983 ","75,198,924,974 ","7,086,447,276 ","173,679,500 ","7,260,126,776 ","18,557,633,500 ","31,015,336,632 ","67,938,798,198 "
1063,369213,제 27 기,20180330,"81,488,435,998 ","11,781,511,994 ","93,269,947,992 ","21,073,844,304 ","610,805,784 ","21,684,650,088 ","17,998,076,500 ","38,980,040,624 ","71,585,297,904 "
1064,767628,제 14 기,20180330,"9,993,464,605 ","15,756,908,548 ","25,750,373,153 ","5,690,720,454 ","7,697,794,027 ","13,388,514,481 ","3,005,234,500 ","-18,647,178,722 ","12,361,858,672 "
1065,557508,제 13 기,20180402,"566,196,748,457 ","165,707,562,798 ","731,904,311,255 ","169,546,689,001 ","30,305,174,475 ","199,851,863,476 ","30,927,835,000 ","479,865,526,769 ","532,052,447,779 "
1066,583442,제 12 기,20180402,"190,832,785,250 ","350,184,429,086 ","541,017,214,336 ","158,601,535,111 ","100,234,863,173 ","258,836,398,284 ","10,231,563,000 ","167,266,319,278 ","282,180,816,052 "
1067,291860,제 24 기,20180330,"22,998,202,965 ","36,297,893,026 ","59,296,095,991 ","3,316,508,194 ","4,549,609,666 ","7,866,117,860 ","4,942,828,000 ","27,134,693,489 ","51,429,978,131 "
1068,165103,제 51 기,20180402,"35,680,317,328 ","49,578,291,236 ","85,258,608,564 ","33,663,916,367 ","9,213,955,842 ","42,877,872,209 ","4,000,000,000 ",,"42,380,736,355 "
1069,362159,제 26 기,20180402,"45,749,321,204 ","79,590,976,941 ","125,340,298,145 ","43,933,021,061 ","18,211,578,029 ","62,144,599,090 ","12,745,248,500 ","1,164,606,652 ","63,195,699,055 "
1070,177816,제 37 기,20180330,"29,345,110,727 ","97,964,278,509 ","127,309,389,236 ","47,546,238,942 ","26,669,111,457 ","74,215,350,399 ","7,275,612,500 ","6,176,582,934 ","53,094,038,837 "
1071,573269,제 18 기,20180329,"42,628,352,119 ","82,840,286,387 ","125,468,638,506 ","50,113,412,036 ","1,554,359,646 ","51,667,771,682 ","13,053,144,800 ","40,277,180,340 ","73,800,866,824 "
1072,945457,제 18 기,20180814,"24,826,632,925 ","5,457,661,348 ","30,284,294,273 ","1,249,272,699 ","5,281,625,226 ","6,530,897,925 ","5,483,171,000 ",,"23,753,396,348 "
1073,535676,제 16 기,20180402,"170,474,875,036 ","167,441,797,615 ","337,916,672,651 ","145,829,821,460 ","39,459,160,369 ","185,288,981,829 ","9,264,399,500 ","104,116,285,238 ","152,627,690,822 "
1074,531014,제 18 기,20180330,"138,715,733,322 ","131,071,851,478 ","269,787,584,800 ","25,403,553,876 ","3,672,426,153 ","29,075,980,029 ","11,458,021,000 ","233,163,892,251 ","240,711,604,771 "
1075,103042,제 45 기,20180410,"59,384,004,589 ","264,046,331,567 ","323,430,336,156 ","121,447,453,058 ","45,773,149,444 ","167,220,602,502 ","15,000,000,000 ",,"156,209,733,654 "
1076,147152,제 42 기,20180330,"64,568,267,123 ","128,830,267,133 ","193,398,534,256 ","85,760,626,386 ","20,106,070,853 ","105,866,697,239 ",,"65,565,157,552 ","87,531,837,017 "
1077,103644,제 51 기,20170928,"21,032,551,997 ","101,950,662,576 ","122,983,214,573 ","33,123,359,801 ","7,395,951,592 ","40,519,311,393 ","11,176,936,500 ",,"82,463,903,180 "
1078,154718,제 33 기,20180329,"61,895,781,786 ","71,766,226,910 ","133,662,008,696 ","22,585,660,536 ","2,149,274,125 ","24,734,934,661 ","9,795,215,500 ","81,793,440,169 ","108,927,074,035 "
1079,264945,제 30 기,20180330,"163,569,894,609 ","105,745,336,260 ","269,315,230,869 ","90,545,004,546 ","114,881,448 ","90,659,885,994 ","5,000,000,000 ","171,516,620,033 ","178,655,344,875 "
1080,487546,제 23 기,20180402,"58,360,521,357 ","61,041,347,880 ","119,401,869,237 ","46,443,041,556 ","7,999,858,513 ","54,442,900,069 ","9,681,286,500 ","28,397,086,373 ","64,958,969,168 "
1081,255275,제 21 기,20180330,"123,976,553,569 ","76,185,082,651 ","200,161,636,220 ","39,089,710,127 ","4,974,515,772 ","44,064,225,899 ","39,495,213,000 ","52,148,601,544 ","156,097,410,321 "
1082,456218,제 29 기,20180330,"178,235,670,101 ","76,714,407,903 ","254,950,078,004 ","113,086,521,149 ","2,127,523,839 ","115,214,044,988 ","9,450,000,000 ",,"139,736,033,016 "
1083,411446,제 18 기,20180326,"25,312,331,529 ","32,421,188,415 ","57,733,519,944 ","2,554,957,780 ","412,431,018 ","2,967,388,798 ","4,139,115,000 ",,"54,766,131,146 "
1084,596260,제 18 기,20180330,"22,689,810,135 ","67,533,158,208 ","90,222,968,343 ","40,362,832,841 ","71,534,266 ","40,434,367,107 ","9,012,246,500 ","-5,723,713,665 ","49,788,601,236 "
1085,763358,제 18 기,20180329,"22,157,488,246 ","19,832,632,046 ","41,990,120,292 ","9,172,790,862 ","62,038,236 ","9,234,829,098 ","2,700,000,000 ","19,576,627,420 ","32,755,291,194 "
1086,273420,제 25 기,20180330,"16,412,096,376 ","68,981,012,482 ","85,393,108,858 ","28,639,380,363 ","18,700,569,881 ","47,339,950,244 ","4,949,700,000 ","26,774,013,896 ","38,053,158,614 "
1087,129420,제 39 기,20181204,"41,210,840,345 ","98,727,089,292 ","139,937,929,637 ","69,694,222,520 ","11,137,585,724 ","80,831,808,244 ","22,576,140,000 ","16,652,783,727 ","59,106,121,393 "
1088,243757,제 23 기,20180330,"25,476,037,399 ","40,174,390,822 ","65,650,428,221 ","11,237,819,289 ","3,103,832,954 ","14,341,652,243 ","4,346,989,000 ","30,163,804,472 ","51,308,775,978 "
1089,170877,제 34 기,20180330,"76,392,906,080 ","29,326,042,659 ","105,718,948,739 ","13,272,360,248 ","2,148,538,203 ","15,420,898,451 ","3,984,450,000 ","86,278,223,980 ","90,298,050,288 "
1090,132637,제 38 기,20180329,"155,028,502,013 ","541,968,249,561 ","696,996,751,574 ","174,205,048,334 ","180,452,473,609 ","354,657,521,943 ","129,419,345,000 ","93,197,181,462 ","342,339,229,631 "
1091,462121,제 18 기,20180330,"23,734,223,235 ","57,794,664,933 ","81,528,888,168 ","10,024,494,270 ","1,380,000,000 ","11,404,494,270 ","3,001,250,000 ","53,354,008,384 ","70,124,393,898 "
1092,408956,제 19 기,20180608,"4,109,639,588 ","42,518,955,113 ","46,628,594,701 ","28,692,280,568 ","4,467,595,980 ","33,159,876,548 ","4,294,927,700 ","-63,837,878,351 ","13,468,718,153 "
1093,231707,제 33 기,20180330,"18,764,301,415 ","34,722,303,078 ","53,486,604,493 ","8,895,926,334 ","2,182,652,271 ","11,078,578,605 ","8,311,646,500 ",,"42,408,025,888 "
1094,857727,제 7 기,20180328,"269,733,142,828 ","344,938,474,051 ","614,671,616,879 ","281,544,673,303 ","27,089,202,523 ","308,633,875,826 ","43,472,969,000 ","46,171,833,211 ","306,037,741,053 "
1095,185222,제 38 기,20180330,"40,800,019,120 ","24,742,635,417 ","65,542,654,537 ","23,607,818,873 ","10,160,930,629 ","33,768,749,502 ","3,650,000,000 ","22,306,272,221 ","31,773,905,035 "
1096,132354,제 41 기,20180330,"52,738,404,679 ","356,057,847,448 ","408,796,252,127 ","21,407,996,949 ","36,498,327,227 ","57,906,324,176 ","2,657,947,000 ","979,542,628,605 ","350,889,927,951 "
1097,152783,제 35 기,20180330,"76,701,463,156 ","51,976,428,738 ","128,677,891,894 ","13,975,830,591 ","628,668,475 ","14,604,499,066 ","4,524,000,000 ","97,757,998,172 ","114,073,392,828 "
1098,580056,제 22 기,20180402,"123,226,086,587 ","73,026,326,436 ","196,252,413,023 ","64,870,997,185 ","35,488,373,830 ","100,359,371,015 ","12,650,683,500 ","24,254,503,526 ","95,893,042,008 "
1099,252269,제 25 기,20180330,"13,453,583,889 ","66,254,392,700 ","79,707,976,589 ","27,715,177,919 ","4,385,640,416 ","32,100,818,335 ","20,191,035,000 ","-1,588,272,365 ","47,607,158,254 "
1100,154426,제 56 기,20180402,"97,977,814,922 ","157,283,996,841 ","255,261,811,763 ","18,593,063,411 ","3,550,287,869 ","22,143,351,280 ","72,576,748,500 ","74,358,830,841 ","233,118,460,483 "
1101,1051092,제 10 기,20180611,"12,804,370,148 ","3,069,423,012 ","15,873,793,160 ","407,216,720 ","30,000,000 ","437,216,720 ","4,460,582,000 ","-9,609,832,039 ","15,436,576,440 "
1102,112651,제 41 기,20180329,"190,896,850,274 ","197,559,054,666 ","388,455,904,940 ","198,893,687,671 ","36,820,758,023 ","235,714,445,694 ","45,571,319,500 ","62,632,791,369 ","152,741,459,246 "
1103,358271,제 20 기,20180716,"840,694,836,810 ","375,809,764,783 ","1,216,504,601,593 ","432,542,929,919 ","25,895,328,807 ","458,438,258,726 ","17,954,380,000 ",,"758,066,342,867 "
1104,384887,제 17 기,20180330,"73,395,314,503 ","77,658,472,845 ","151,053,787,348 ","74,166,558,800 ","10,260,054,038 ","84,426,612,838 ","5,000,000,000 ","53,325,267,124 ","66,627,174,510 "
1105,602172,제 19 기,20180330,"40,422,802,868 ","45,628,043,226 ","86,050,846,094 ","20,806,911,741 ","16,541,179,750 ","37,348,091,491 ","1,851,300,000 ",,"48,702,754,603 "
1106,124027,제 42 기,20180330,"10,932,511,851 ","36,216,184,097 ","47,148,695,948 ","8,452,825,155 ","2,643,447,266 ","11,096,272,421 ","5,280,000,000 ","19,883,633,182 ","36,052,423,527 "
1107,615723,제 15 기,20180330,"7,504,422,768 ","14,316,376,737 ","21,820,799,505 ","8,699,088,110 ","2,672,735,574 ","11,371,823,684 ","2,714,892,500 ",,"10,448,975,821 "
1108,109587,제 51 기,20180402,"88,539,082,721 ","65,835,424,625 ","154,374,507,346 ","42,702,098,284 ","11,617,282,430 ","54,319,380,714 ","7,951,599,500 ","81,964,732,925 ","100,055,126,632 "
1109,557933,제 12 기,20180330,"102,992,602,152 ","55,005,245,049 ","157,997,847,201 ","53,853,623,330 ","1,481,102,538 ","55,334,725,868 ","6,231,827,000 ","26,672,528,266 ","102,663,121,333 "
1110,106119,제 63 기,20180402,"58,591,469,169 ","108,529,528,984 ","167,120,998,153 ","129,674,554,460 ","6,194,469,325 ","135,869,023,785 ","21,355,055,500 ","-9,731,146,318 ","31,251,974,368 "
1111,329093,제 23 기,20180330,"10,997,545,053 ","20,571,292,192 ","31,568,837,245 ","3,531,015,934 ","431,000,000 ","3,962,015,934 ","18,921,301,000 ","-41,576,558,969 ","27,606,821,311 "
1112,1080687,제 18 기,20180402,"38,259,724,344 ","14,412,995,510 ","52,672,719,854 ","6,011,859,642 ","716,456,225 ","6,728,315,867 ","5,000,000,000 ",,"45,944,403,987 "
1113,876865,제 8 기,20180330,"37,254,793,289 ","99,851,762,805 ","137,106,556,094 ","36,415,923,832 ","28,181,057,837 ","64,596,981,669 ","3,937,481,500 ","56,034,757,365 ","72,509,574,425 "
1114,1065679,제 3 기,20180402,"15,553,635,023 ","58,533,140,902 ","74,086,775,925 ","7,236,999,165 ","5,654,645,601 ","12,891,644,766 ","9,991,574,800 ","47,484,507,039 ","61,195,131,159 "
1115,1108442,제 3 기,20180402,"16,122,309,364 ",,"16,122,309,364 ",,"972,370,090 ","972,370,090 ","800,000,000 ","306,907,358 ","15,149,939,274 "
1116,365989,제 19 기,20180615,"141,983,936,424 ","725,706,692,551 ","867,690,628,975 ","257,208,833,626 ","202,345,528,902 ","459,554,362,528 ","240,666,665,000 ",,"408,136,266,447 "
1117,593032,제 12 기,20180330,"766,848,078,913 ","693,703,617,277 ","1,460,551,696,190 ","205,788,061,981 ","134,372,639,092 ","340,160,701,073 ","146,200,000,000 ","767,501,062,913 ","1,120,390,995,117 "
1118,808068,제 14 기,20180627,"19,340,123,148 ","30,260,035,504 ","49,600,158,652 ","10,355,043,695 ","5,896,600,000 ","16,251,643,695 ","9,141,198,000 ","21,017,333,715 ","33,348,514,957 "
1119,872984,제 7 기,20180330,"1,275,374,262,211 ","13,071,516,821,341 ","14,346,891,083,552 ","3,197,602,159,490 ","2,783,055,835,602 ","5,980,657,995,092 ","139,379,095,000 ",,"8,366,233,088,460 "
1120,114792,제 64 기,20180402,"1,676,374,188,315 ","4,516,385,447,571 ","6,192,759,635,886 ","2,702,759,496,234 ","623,689,284,567 ","3,326,448,780,801 ","589,228,035,000 ",,"2,866,310,855,085 "
1121,151395,제 70 기,20180615,,,"67,842,441,665 ",,,"20,703,661,387 ",,,"47,138,780,278 "
1122,458562,제 17 기,20180330,"17,039,549,566 ","78,541,393,481 ","95,580,943,047 ","56,309,852,869 ","7,555,423,770 ","63,865,276,639 ","32,321,888,500 ","-46,923,036,797 ","31,715,666,408 "
1123,239596,제 23 기,20180329,"28,692,521,348 ","86,100,053,507 ","114,792,574,855 ","33,111,030,621 ","17,792,162,438 ","50,903,193,059 ","16,916,460,500 ","9,726,670,803 ","63,889,381,796 "
1124,112721,제 38 기,20180402,"99,152,849,495 ","127,513,758,025 ","226,666,607,520 ","86,244,028,032 ","41,350,540,886 ","127,594,568,918 ","10,000,000,000 ","77,837,133,032 ","99,072,038,602 "
1125,479705,제 20 기,20180330,"46,711,036,159 ","60,420,201,631 ","107,131,237,790 ","37,660,175,622 ","13,110,293,642 ","50,770,469,264 ","15,136,672,500 ",,
1126,359474,제 24 기,20180417,"3,608,583,136 ","4,206,058,613 ","7,814,641,749 ","945,550,194 ","112,493,778 ","1,058,043,972 ","5,532,105,000 ","-21,286,418,089 ","6,650,928,782 "
1127,643656,제 21 기,20180402,"18,082,872,348 ","52,265,740,283 ","70,348,612,631 ","2,686,716,857 ","337,691,674 ","3,024,408,531 ","4,252,617,000 ","20,853,397,251 ","67,324,204,100 "
1128,174208,제 36 기,20180402,"89,480,951,309 ","73,851,646,565 ","163,332,597,874 ","58,637,883,122 ","6,818,247,284 ","65,456,130,406 ","11,241,134,000 ","68,562,900,718 ","97,876,467,468 "
1129,163673,제 56 기,20180402,"20,575,000,000 ","405,470,000,000 ","426,045,000,000 ","13,802,000,000 ","2,062,000,000 ","15,864,000,000 ","155,149,000,000 ","-400,828,000,000 ","410,181,000,000 "
1130,266961,제 19 기,20180402,"2,629,855,599,793 ","2,712,498,982,568 ","5,342,354,582,361 ","1,266,827,512,521 ","141,666,445,169 ","1,408,493,957,690 ","16,481,339,500 ","4,733,331,885,906 ","3,933,860,624,671 "
1131,454946,제 15 기,20180402,"74,440,531,756 ","120,829,711,629 ","195,270,243,385 ","75,584,223,105 ","9,944,362,494 ","85,528,585,599 ","10,000,000,000 ",,"109,741,657,786 "
1132,120571,제 51 기,20180330,"751,027,286,079 ","2,680,698,554,752 ","3,431,725,840,831 ","863,847,990,085 ","1,288,766,189,163 ","2,152,614,179,248 ","4,384,385,000 ",,"1,279,111,661,583 "
1133,126788,제 45 기,20180330,"81,410,697,483 ","86,555,756,761 ","167,966,454,244 ","9,067,795,337 ","2,794,741,491 ","11,862,536,828 ","6,370,000,000 ","133,733,628,183 ","156,103,917,416 "
1134,173795,제 53 기,20180402,"49,739,669,416 ","77,528,911,175 ","127,268,580,591 ","32,689,879,421 ","2,932,556,798 ","35,622,436,219 ","6,733,070,000 ","77,942,267,316 ","91,646,144,372 "
1135,139764,제 42 기,20180402,"122,383,423,979 ","47,438,407,213 ","169,821,831,192 ","100,283,903,265 ","9,995,935,070 ","110,279,838,335 ","29,995,820,500 ",,"59,541,992,857 "
1136,579971,제 15 기,20180402,"20,982,995,340 ","8,223,917,977 ","29,206,913,317 ","1,258,967,308 ","1,198,426,631 ","2,457,393,939 ","3,849,313,500 ",,"26,749,519,378 "
1137,423177,제 19 기,20180330,"75,324,974,772 ","47,862,747,135 ","123,187,721,907 ","24,079,486,447 ","17,150,052,099 ","41,229,538,546 ","5,315,489,000 ","71,856,810,103 ","81,958,183,361 "
1138,222532,제 23 기,20180523,"316,263,335,637 ","1,551,891,888,718 ","1,868,155,224,355 ","361,302,908,555 ","519,729,855,191 ","881,032,763,746 ","193,617,162,500 ","603,398,505,090 ","987,122,460,609 "
1139,236863,제 28 기,20180402,"108,146,338,213 ","26,563,366,353 ","134,709,704,566 ","72,541,415,047 ","9,989,799,130 ","82,531,214,177 ","6,961,237,500 ",,"52,178,490,389 "
1140,659684,제 18 기,20180402,"32,307,018,039 ","23,156,625,864 ","55,463,643,903 ","5,012,586,783 ","574,228,299 ","5,586,815,082 ","3,022,500,000 ","24,305,859,583 ","49,876,828,821 "
1141,131018,제 32 기,20180330,"40,505,426,790 ","46,426,894,737 ","86,932,321,527 ","18,438,866,671 ","14,637,303,128 ","33,076,169,799 ","4,192,271,500 ","18,298,355,298 ","53,856,151,728 "
1142,125530,제 50 기,20180402,"144,938,843,286 ","304,137,413,424 ","449,076,256,710 ","215,731,467,995 ","42,000,000,000 ","257,731,467,995 ","43,145,045,000 ","186,115,802,841 ","191,344,788,715 "
1143,135467,제 39 기,20180330,"61,054,632,705 ","107,983,596,700 ","169,038,229,405 ","21,216,866,565 ","13,222,195,524 ","34,439,062,089 ","3,066,056,000 ",,"134,599,167,316 "
1144,138701,제 53 기,20180330,"60,308,416,127 ","357,612,845,932 ","417,921,262,059 ","6,934,663,801 ","30,271,001,169 ","37,205,664,970 ","10,955,120,000 ","658,129,336,898 ","380,715,597,089 "
1145,115931,제 30 기,20180402,"92,498,655,770 ","75,713,408,501 ","168,212,064,271 ","30,409,803,196 ","15,946,621,458 ","46,356,424,654 ","7,585,701,500 ","38,517,356,990 ","121,855,639,617 "
1146,327819,제 28 기,20180402,"84,505,575,308 ","33,127,540,932 ","117,633,116,240 ","25,992,749,441 ","782,918,230 ","26,775,667,671 ","3,000,000,000 ","39,134,630,945 ","90,857,448,569 "
1147,138260,제 45 기,20180330,"124,800,056,559 ","218,205,088,636 ","343,005,145,195 ","114,191,470,414 ","5,031,686,803 ","119,223,157,217 ","14,542,462,500 ","191,361,088,692 ","223,781,987,978 "
1148,695969,제 12 기,20180330,"26,721,041,830 ","16,212,802,636 ","42,933,844,466 ","10,690,858,581 ","5,698,489,172 ","16,389,347,753 ","2,995,500,000 ","20,667,085,438 ","26,544,496,713 "
1149,142661,제 48 기,20180402,"109,296,628,230 ","123,129,309,537 ","232,425,937,767 ","70,271,543,060 ","6,636,842,175 ","76,908,385,235 ","15,450,000,000 ",,"155,517,552,532 "
1150,256043,제 38 기,20180329,"40,903,286,111 ","74,850,099,755 ","115,753,385,866 ","18,914,129,379 ","15,611,318,320 ","34,525,447,699 ","1,461,871,400 ",,"81,227,938,167 "
1151,879020,제 22 기,20180330,"59,554,855,339 ","7,603,863,124 ","67,158,718,463 ","34,213,788,250 ","307,270,977 ","34,521,059,227 ","4,965,975,000 ","26,379,189,506 ","32,637,659,236 "
1152,568188,제 18 기,20180330,"20,916,371,922 ","19,864,738,272 ","40,781,110,194 ","2,930,105,533 ","1,159,902,311 ","4,090,007,844 ","4,156,383,000 ","32,552,661,096 ","36,691,102,350 "
1153,164779,제 70 기,20180615,"15,338,930,000,000 ","28,973,916,000,000 ","44,312,846,000,000 ","8,076,214,000,000 ","3,464,757,000,000 ","11,540,971,000,000 ","3,657,652,000,000 ",,"32,771,875,000,000 "
1154,263371,제 19 기,20180328,"17,950,982,231 ","102,170,943,707 ","120,121,925,938 ","22,747,403,510 ","441,315,000 ","23,188,718,510 ","11,500,000,000 ","80,116,050,735 ","96,933,207,428 "
